mu,sigma,final_mass,mean_mass,mass_std,mean_activity,classification,lyapunov,lyapunov_std,lyapunov_class,correlation_type,correlation_length,correlation_exponent,entropy,spatial_entropy,mutual_info,susceptibility
0.18461538461538463,0.035,4859.928619990767,4870.112871560518,9.103128281969337,3.2509010964316967,stable,0.02283935799961087,0.0011772871095393244,chaotic,exponential,2.3274352406036996,0.4296574970397956,1.051866090852399,3.7579345375167885,0.031178654534374406,
0.188974358974359,0.02961538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.021923076923076927,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.022692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.024230769230769233,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.025000000000000005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.031153846153846157,4788.854390130447,4789.631522324617,3.9983379287922416,4.608184489717242,stable,-0.6414459435233388,0.5546407083667524,ordered,exponential,2.087810526491792,0.4789706667876269,1.0787190164221199,3.982981397260961,0.025864835995311974,
0.19333333333333333,0.026538461538461542,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.028076923076923083,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.025769230769230773,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.02730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.03192307692307693,4805.572401177426,4811.284324011456,5.098797443575207,3.9521280926915248,stable,0.039839159449726054,0.002136907525283242,chaotic,exponential,2.098693272743536,0.47648697071999513,1.0723706606159142,3.9263188852651525,0.018328375636999183,
0.19333333333333333,0.02884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.031153846153846157,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.02961538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.032692307692307694,4845.828539298108,4845.176471781664,3.1915237295884293,3.6152163901701213,stable,0.03410182123613036,0.001452571668224342,chaotic,exponential,2.175335495822495,0.45969920590198415,1.0682984180894162,3.926393693781102,0.0319311564221878,
0.19333333333333333,0.03192307692307693,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.03038461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.032692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.033461538461538466,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.03423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.03423076923076923,4878.9467188460285,4883.981176502014,3.6218919336853697,2.893046087404754,stable,0.029617182418030453,0.0011574253233594452,chaotic,exponential,2.185187605699087,0.45762661173436375,1.0410478087749886,3.7435222244101443,0.015521432445043892,
0.19769230769230767,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.035,4925.80541513995,4927.157748467239,3.8028608702422693,2.636327625873749,stable,0.027095644218552706,0.002406340159976755,chaotic,exponential,2.2511692978373343,0.4442135920033582,1.033553649310945,3.6943263299701883,0.023667340718265706,
0.19769230769230767,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.021923076923076927,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.025000000000000005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.022692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.02730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.188974358974359,0.033461538461538466,4855.746359127959,4860.889389552184,2.7809972493520925,3.8637759418438753,stable,0.024250728231058397,0.002222034410373896,chaotic,exponential,2.166123561545756,0.46165418157697125,1.0415615492432622,3.851580765068334,0.01991821249493908,
0.19769230769230767,0.024230769230769233,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.026538461538461542,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.025769230769230773,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.02961538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.02884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.028076923076923083,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.031153846153846157,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.03038461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.03423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.033461538461538466,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.03192307692307693,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.032692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19769230769230767,0.035,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.19333333333333333,0.035,4987.303261363148,4998.150650532799,6.15124319022471,3.427700428500692,stable,0.036900267097938776,0.0026171254744454075,chaotic,exponential,2.2820902797121323,0.438194758940975,1.042724304660995,3.7900045950240644,0.018930233179458522,
0.20205128205128203,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.021923076923076927,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.022692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.024230769230769233,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.025000000000000005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.025769230769230773,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.026538461538461542,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.02961538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.02730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.028076923076923083,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.031153846153846157,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.02884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.03038461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.03192307692307693,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.032692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.035,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.033461538461538466,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.20205128205128203,0.03423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.021923076923076927,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.022692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.024230769230769233,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.026538461538461542,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.025000000000000005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.028076923076923083,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.02884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.025769230769230773,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.02961538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.02730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.03038461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.031153846153846157,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.03192307692307693,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.032692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.033461538461538466,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.03423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.2064102564102564,0.035,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.021923076923076927,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.022692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.024230769230769233,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.025000000000000005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.025769230769230773,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.026538461538461542,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.028076923076923083,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.02961538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.02730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.03038461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.02884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.03192307692307693,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.031153846153846157,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.032692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.03423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.033461538461538466,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21076923076923076,0.035,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.019615384615384618,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.01884615384615385,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.020384615384615386,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.02115384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.023461538461538464,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.21512820512820513,0.022692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
